km_driven,BMW,Chevrolet,Ford,Honda,Hyundai,Mahindra,Maruti,Renault,Skoda,Tata,Toyota,Volkswagen,uncommon,fuel_Diesel,fuel_LPG,fuel_Petrol,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
110000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
68519,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54470,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
49957,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
28900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
20000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
136000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
30000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
30000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
123000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
127700,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
64000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
110000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
111000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
35000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
110000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
21000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
26000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
120000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
61000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
75000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
56290,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5229,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
108000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36710,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
35000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
80000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
110000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11500,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
90000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
80868,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
80000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44500,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
99000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
69000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
80000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
60000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
56494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
38817,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
90000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
215000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
25000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
29000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
40000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
28156,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
285000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
13534,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
40000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
50000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
80000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
60000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
84000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
109000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
110000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
40000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
110000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
9000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
139000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
80000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
90000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
180000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
43000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
46000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
124316,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
70000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
38817,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
110000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
116000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
125000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
56290,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90150,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
91500,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
10000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
90000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
65000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
100000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
170000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
110000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
100000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
41779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
330000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
125000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
192000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
120000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
45000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
80000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
90000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
176000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
76000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
129000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
173000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
44000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
80000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
30000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
110000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
65000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
79328,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
38817,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
90000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
67500,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
140000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
67000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
162000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
90000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
38817,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
80000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
45000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
40000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
25000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
80000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
50000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
57247,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
188000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
25000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
90000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
15000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
93331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
147000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
122358,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
181491,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
25000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
45500,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100600,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
110000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
58343,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
100000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
140000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
100000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24500,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
56494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
380000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
150000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
50000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
170000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
35000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
108000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
93000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
69779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
47000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
50000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
45000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
26000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
170000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
50000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
22000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
30000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50699,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
212000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
100000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
80000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
45000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
120000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
35000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
71000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
137000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
28000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
120000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
80000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
26000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
20000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
40000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
90000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
60000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
440000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
56494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
80000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
101000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35500,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
100000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
175000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
88000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
